Time,Household,Peer,X_p
2019-01-02 16:30:00+00:00,H3,H1,0.0
2019-01-02 16:30:00+00:00,H3,H2,0.0
2019-01-02 16:30:00+00:00,H3,H3,0.0
2019-01-02 16:30:00+00:00,H3,H4,0.0
2019-01-02 16:30:00+00:00,H4,H1,0.0
2019-01-02 16:30:00+00:00,H4,H2,0.0
2019-01-02 16:30:00+00:00,H4,H3,0.0
2019-01-02 16:30:00+00:00,H4,H4,0.0
2019-01-02 17:00:00+00:00,H1,H1,0.0
2019-01-02 17:00:00+00:00,H1,H2,0.00787437793728531
2019-01-02 17:00:00+00:00,H1,H3,0.0
2019-01-02 17:00:00+00:00,H1,H4,0.113636363636364
2019-01-02 17:00:00+00:00,H2,H1,0.0
2019-01-02 17:00:00+00:00,H2,H2,0.0
2019-01-02 17:00:00+00:00,H2,H3,0.0
2019-01-02 17:00:00+00:00,H2,H4,0.0
2019-01-02 17:00:00+00:00,H3,H1,0.0
2019-01-02 17:00:00+00:00,H3,H2,0.0
2019-01-02 17:00:00+00:00,H3,H3,0.0
2019-01-02 17:00:00+00:00,H3,H4,0.0
2019-01-02 17:00:00+00:00,H4,H1,0.0
2019-01-02 17:00:00+00:00,H4,H2,0.0
2019-01-02 17:00:00+00:00,H4,H3,0.0
2019-01-02 17:00:00+00:00,H4,H4,0.0
2019-01-02 17:30:00+00:00,H1,H1,0.0
2019-01-02 17:30:00+00:00,H1,H2,0.0
2019-01-02 17:30:00+00:00,H1,H3,0.0
2019-01-02 17:30:00+00:00,H1,H4,0.086271674445066
2019-01-02 17:30:00+00:00,H2,H1,0.0
2019-01-02 17:30:00+00:00,H2,H2,0.0
2019-01-02 17:30:00+00:00,H2,H3,0.0
2019-01-02 17:30:00+00:00,H2,H4,0.0468452086718171
2019-01-02 17:30:00+00:00,H3,H1,0.0
2019-01-02 17:30:00+00:00,H3,H2,0.0
2019-01-02 17:30:00+00:00,H3,H3,0.0
2019-01-02 17:30:00+00:00,H3,H4,0.0
2019-01-02 17:30:00+00:00,H4,H1,0.0
2019-01-02 17:30:00+00:00,H4,H2,0.0
2019-01-02 17:30:00+00:00,H4,H3,0.0
2019-01-02 17:30:00+00:00,H4,H4,0.0
2019-01-02 18:00:00+00:00,H1,H1,0.0
2019-01-02 18:00:00+00:00,H1,H2,0.0
2019-01-02 18:00:00+00:00,H1,H3,0.0
2019-01-02 18:00:00+00:00,H1,H4,0.0264612305378015
2019-01-02 18:00:00+00:00,H2,H1,0.0
2019-01-02 18:00:00+00:00,H2,H2,0.0
2019-01-02 18:00:00+00:00,H2,H3,0.0
2019-01-02 18:00:00+00:00,H2,H4,0.0
2019-01-02 18:00:00+00:00,H3,H1,0.0
2019-01-02 18:00:00+00:00,H3,H2,0.0
2019-01-02 18:00:00+00:00,H3,H3,0.0
2019-01-02 18:00:00+00:00,H3,H4,0.0
2019-01-02 18:00:00+00:00,H4,H1,0.0
2019-01-02 18:00:00+00:00,H4,H2,0.0
2019-01-02 18:00:00+00:00,H4,H3,0.0
2019-01-02 18:00:00+00:00,H4,H4,0.0
2019-01-02 18:30:00+00:00,H1,H1,0.0
2019-01-02 18:30:00+00:00,H1,H2,0.0
2019-01-02 18:30:00+00:00,H1,H3,0.0
2019-01-02 18:30:00+00:00,H1,H4,0.0
2019-01-02 18:30:00+00:00,H2,H1,0.0
2019-01-02 18:30:00+00:00,H2,H2,0.0
2019-01-02 18:30:00+00:00,H2,H3,0.0
2019-01-02 18:30:00+00:00,H2,H4,0.0
2019-01-02 18:30:00+00:00,H3,H1,0.0
2019-01-02 18:30:00+00:00,H3,H2,0.0
2019-01-02 18:30:00+00:00,H3,H3,0.0
2019-01-02 18:30:00+00:00,H3,H4,0.0
2019-01-02 18:30:00+00:00,H4,H1,0.0
2019-01-02 18:30:00+00:00,H4,H2,0.0
2019-01-02 18:30:00+00:00,H4,H3,0.0
2019-01-02 18:30:00+00:00,H4,H4,0.0
2019-01-02 19:00:00+00:00,H1,H1,0.0
2019-01-02 19:00:00+00:00,H1,H2,0.0
2019-01-02 19:00:00+00:00,H1,H3,0.0
2019-01-02 19:00:00+00:00,H1,H4,0.0
2019-01-02 19:00:00+00:00,H2,H1,0.0
2019-01-02 19:00:00+00:00,H2,H2,0.0
2019-01-02 19:00:00+00:00,H2,H3,0.0
2019-01-02 19:00:00+00:00,H2,H4,0.0
2019-01-02 19:00:00+00:00,H3,H1,0.0
2019-01-02 19:00:00+00:00,H3,H2,0.0
2019-01-02 19:00:00+00:00,H3,H3,0.0
2019-01-02 19:00:00+00:00,H3,H4,0.0
2019-01-02 19:00:00+00:00,H4,H1,0.0
2019-01-02 19:00:00+00:00,H4,H2,0.0
2019-01-02 19:00:00+00:00,H4,H3,0.0
2019-01-02 19:00:00+00:00,H4,H4,0.0
2019-01-02 19:30:00+00:00,H1,H1,0.0
2019-01-02 19:30:00+00:00,H1,H2,0.0
2019-01-02 19:30:00+00:00,H1,H3,0.0
2019-01-02 19:30:00+00:00,H1,H4,0.0
2019-01-02 19:30:00+00:00,H2,H1,0.0
2019-01-02 19:30:00+00:00,H2,H2,0.0
2019-01-02 19:30:00+00:00,H2,H3,0.0
2019-01-02 19:30:00+00:00,H2,H4,0.0
2019-01-02 19:30:00+00:00,H3,H1,0.0
2019-01-02 19:30:00+00:00,H3,H2,0.0
2019-01-02 19:30:00+00:00,H3,H3,0.0
2019-01-02 19:30:00+00:00,H3,H4,0.0
2019-01-02 19:30:00+00:00,H4,H1,0.0
2019-01-02 19:30:00+00:00,H4,H2,0.0
2019-01-02 19:30:00+00:00,H4,H3,0.0
2019-01-02 19:30:00+00:00,H4,H4,0.0
2019-01-02 20:00:00+00:00,H1,H1,0.0
2019-01-02 20:00:00+00:00,H1,H2,0.0
2019-01-02 20:00:00+00:00,H1,H3,0.0
2019-01-02 20:00:00+00:00,H1,H4,0.0
2019-01-02 20:00:00+00:00,H2,H1,0.0
2019-01-02 20:00:00+00:00,H2,H2,0.0
2019-01-02 20:00:00+00:00,H2,H3,0.0
2019-01-02 20:00:00+00:00,H2,H4,0.0
2019-01-02 20:00:00+00:00,H3,H1,0.0
2019-01-02 20:00:00+00:00,H3,H2,0.0
2019-01-02 20:00:00+00:00,H3,H3,0.0
2019-01-02 20:00:00+00:00,H3,H4,0.0
2019-01-02 20:00:00+00:00,H4,H1,0.0
2019-01-02 20:00:00+00:00,H4,H2,0.0
2019-01-02 20:00:00+00:00,H4,H3,0.0
2019-01-02 20:00:00+00:00,H4,H4,0.0
2019-01-02 20:30:00+00:00,H1,H1,0.0
2019-01-02 20:30:00+00:00,H1,H2,0.0
2019-01-02 20:30:00+00:00,H1,H3,0.0
2019-01-02 20:30:00+00:00,H1,H4,0.0
2019-01-02 20:30:00+00:00,H2,H1,0.0
2019-01-02 20:30:00+00:00,H2,H2,0.0
2019-01-02 20:30:00+00:00,H2,H3,0.0
2019-01-02 20:30:00+00:00,H2,H4,0.0
2019-01-02 20:30:00+00:00,H3,H1,0.0
2019-01-02 20:30:00+00:00,H3,H2,0.0
2019-01-02 20:30:00+00:00,H3,H3,0.0
2019-01-02 20:30:00+00:00,H3,H4,0.0
2019-01-02 20:30:00+00:00,H4,H1,0.0
2019-01-02 20:30:00+00:00,H4,H2,0.0
2019-01-02 20:30:00+00:00,H4,H3,0.0
2019-01-02 20:30:00+00:00,H4,H4,0.0
2019-01-02 21:00:00+00:00,H1,H1,0.0
2019-01-02 21:00:00+00:00,H1,H2,0.0
2019-01-02 21:00:00+00:00,H1,H3,0.0
2019-01-02 21:00:00+00:00,H1,H4,0.0
2019-01-02 21:00:00+00:00,H2,H1,0.0
2019-01-02 21:00:00+00:00,H2,H2,0.0
2019-01-02 21:00:00+00:00,H2,H3,0.0
2019-01-02 21:00:00+00:00,H2,H4,0.0
2019-01-02 21:00:00+00:00,H3,H1,0.0
2019-01-02 21:00:00+00:00,H3,H2,0.0
2019-01-02 21:00:00+00:00,H3,H3,0.0
2019-01-02 21:00:00+00:00,H3,H4,0.0
2019-01-02 21:00:00+00:00,H4,H1,0.0
2019-01-02 21:00:00+00:00,H4,H2,0.0
2019-01-02 21:00:00+00:00,H4,H3,0.0
2019-01-02 21:00:00+00:00,H4,H4,0.0
2019-01-02 21:30:00+00:00,H1,H1,0.0
2019-01-02 21:30:00+00:00,H1,H2,0.0
2019-01-02 21:30:00+00:00,H1,H3,0.0
2019-01-02 21:30:00+00:00,H1,H4,0.0
2019-01-02 21:30:00+00:00,H2,H1,0.0
2019-01-02 21:30:00+00:00,H2,H2,0.0
2019-01-02 21:30:00+00:00,H2,H3,0.0
2019-01-02 21:30:00+00:00,H2,H4,0.0
2019-01-02 21:30:00+00:00,H3,H1,0.0
2019-01-02 21:30:00+00:00,H3,H2,0.0
2019-01-02 21:30:00+00:00,H3,H3,0.0
2019-01-02 21:30:00+00:00,H3,H4,0.0
2019-01-02 21:30:00+00:00,H4,H1,0.0
2019-01-02 21:30:00+00:00,H4,H2,0.0
2019-01-02 21:30:00+00:00,H4,H3,0.0
2019-01-02 21:30:00+00:00,H4,H4,0.0
2019-01-02 22:00:00+00:00,H1,H1,0.0
2019-01-02 22:00:00+00:00,H1,H2,0.0
2019-01-02 22:00:00+00:00,H1,H3,0.0
2019-01-02 22:00:00+00:00,H1,H4,0.0
2019-01-02 22:00:00+00:00,H2,H1,0.0
2019-01-02 22:00:00+00:00,H2,H2,0.0
2019-01-02 22:00:00+00:00,H2,H3,0.0
2019-01-02 22:00:00+00:00,H2,H4,0.0
2019-01-02 22:00:00+00:00,H3,H1,0.0
2019-01-02 22:00:00+00:00,H3,H2,0.0
2019-01-02 22:00:00+00:00,H3,H3,0.0
2019-01-02 22:00:00+00:00,H3,H4,0.0
2019-01-02 22:00:00+00:00,H4,H1,0.0
2019-01-02 22:00:00+00:00,H4,H2,0.0
2019-01-02 22:00:00+00:00,H4,H3,0.0
2019-01-02 22:00:00+00:00,H4,H4,0.0
2019-01-02 22:30:00+00:00,H1,H1,0.0
2019-01-02 22:30:00+00:00,H1,H2,0.0
2019-01-02 22:30:00+00:00,H1,H3,0.0
2019-01-02 22:30:00+00:00,H1,H4,0.0
2019-01-02 22:30:00+00:00,H2,H1,0.0
2019-01-02 22:30:00+00:00,H2,H2,0.0
2019-01-02 22:30:00+00:00,H2,H3,0.0
2019-01-02 22:30:00+00:00,H2,H4,0.0
2019-01-02 22:30:00+00:00,H3,H1,0.0
2019-01-02 22:30:00+00:00,H3,H2,0.0
2019-01-02 22:30:00+00:00,H3,H3,0.0
2019-01-02 22:30:00+00:00,H3,H4,0.0
2019-01-02 22:30:00+00:00,H4,H1,0.0
2019-01-02 22:30:00+00:00,H4,H2,0.0
2019-01-02 22:30:00+00:00,H4,H3,0.0
2019-01-02 22:30:00+00:00,H4,H4,0.0
2019-01-02 23:00:00+00:00,H1,H1,0.0
2019-01-02 23:00:00+00:00,H1,H2,0.0
2019-01-02 23:00:00+00:00,H1,H3,0.0
2019-01-02 23:00:00+00:00,H1,H4,0.0
2019-01-02 23:00:00+00:00,H2,H1,0.0
2019-01-02 23:00:00+00:00,H2,H2,0.0
2019-01-02 23:00:00+00:00,H2,H3,0.0
2019-01-02 23:00:00+00:00,H2,H4,0.0
2019-01-02 23:00:00+00:00,H3,H1,0.0
2019-01-02 23:00:00+00:00,H3,H2,0.0
2019-01-02 23:00:00+00:00,H3,H3,0.0
2019-01-02 23:00:00+00:00,H3,H4,0.0
2019-01-02 23:00:00+00:00,H4,H1,0.0
2019-01-02 23:00:00+00:00,H4,H2,0.0
2019-01-02 23:00:00+00:00,H4,H3,0.0
2019-01-02 23:00:00+00:00,H4,H4,0.0
2019-01-02 23:30:00+00:00,H1,H1,0.0
2019-01-02 23:30:00+00:00,H1,H2,0.0
2019-01-02 23:30:00+00:00,H1,H3,0.0
2019-01-02 23:30:00+00:00,H1,H4,0.0
2019-01-02 23:30:00+00:00,H2,H1,0.0
2019-01-02 23:30:00+00:00,H2,H2,0.0
2019-01-02 23:30:00+00:00,H2,H3,0.0
2019-01-02 23:30:00+00:00,H2,H4,0.0
2019-01-02 23:30:00+00:00,H3,H1,0.0
2019-01-02 23:30:00+00:00,H3,H2,0.0
2019-01-02 23:30:00+00:00,H3,H3,0.0
2019-01-02 23:30:00+00:00,H3,H4,0.0
2019-01-02 23:30:00+00:00,H4,H1,0.0
2019-01-02 23:30:00+00:00,H4,H2,0.0
2019-01-02 23:30:00+00:00,H4,H3,0.0
2019-01-02 23:30:00+00:00,H4,H4,0.0
2019-01-03 00:00:00+00:00,H1,H1,0.0
2019-01-03 00:00:00+00:00,H1,H2,0.0
2019-01-03 00:00:00+00:00,H1,H3,0.0
2019-01-03 00:00:00+00:00,H1,H4,0.0
2019-01-03 00:00:00+00:00,H2,H1,0.0
2019-01-03 00:00:00+00:00,H2,H2,0.0
2019-01-03 00:00:00+00:00,H2,H3,0.0
2019-01-03 00:00:00+00:00,H2,H4,0.0
2019-01-03 00:00:00+00:00,H3,H1,0.0
2019-01-03 00:00:00+00:00,H3,H2,0.0
2019-01-03 00:00:00+00:00,H3,H3,0.0
2019-01-03 00:00:00+00:00,H3,H4,0.0
2019-01-03 00:00:00+00:00,H4,H1,0.0
2019-01-03 00:00:00+00:00,H4,H2,0.0
2019-01-03 00:00:00+00:00,H4,H3,0.0
2019-01-03 00:00:00+00:00,H4,H4,0.0
2019-01-03 00:30:00+00:00,H1,H1,0.0
2019-01-03 00:30:00+00:00,H1,H2,0.0
2019-01-03 00:30:00+00:00,H1,H3,0.0
2019-01-03 00:30:00+00:00,H1,H4,0.0
2019-01-03 00:30:00+00:00,H2,H1,0.0
2019-01-03 00:30:00+00:00,H2,H2,0.0
2019-01-03 00:30:00+00:00,H2,H3,0.0
2019-01-03 00:30:00+00:00,H2,H4,0.0
2019-01-03 00:30:00+00:00,H3,H1,0.0
2019-01-03 00:30:00+00:00,H3,H2,0.0
2019-01-03 00:30:00+00:00,H3,H3,0.0
2019-01-03 00:30:00+00:00,H3,H4,0.0
2019-01-03 00:30:00+00:00,H4,H1,0.0
2019-01-03 00:30:00+00:00,H4,H2,0.0
2019-01-03 00:30:00+00:00,H4,H3,0.0
2019-01-03 00:30:00+00:00,H4,H4,0.0
2019-01-03 01:00:00+00:00,H1,H1,0.0
2019-01-03 01:00:00+00:00,H1,H2,0.0
2019-01-03 01:00:00+00:00,H1,H3,0.0
2019-01-03 01:00:00+00:00,H1,H4,0.0
2019-01-03 01:00:00+00:00,H2,H1,0.0
2019-01-03 01:00:00+00:00,H2,H2,0.0
2019-01-03 01:00:00+00:00,H2,H3,0.0
2019-01-03 01:00:00+00:00,H2,H4,0.0
2019-01-03 01:00:00+00:00,H3,H1,0.0
2019-01-03 01:00:00+00:00,H3,H2,0.0
2019-01-03 01:00:00+00:00,H3,H3,0.0
2019-01-03 01:00:00+00:00,H3,H4,0.0
2019-01-03 01:00:00+00:00,H4,H1,0.0
2019-01-03 01:00:00+00:00,H4,H2,0.0
2019-01-03 01:00:00+00:00,H4,H3,0.0
2019-01-03 01:00:00+00:00,H4,H4,0.0
2019-01-03 01:30:00+00:00,H1,H1,0.0
2019-01-03 01:30:00+00:00,H1,H2,0.0
2019-01-03 01:30:00+00:00,H1,H3,0.0
2019-01-03 01:30:00+00:00,H1,H4,0.0
2019-01-03 01:30:00+00:00,H2,H1,0.0
2019-01-03 01:30:00+00:00,H2,H2,0.0
2019-01-03 01:30:00+00:00,H2,H3,0.0
2019-01-03 01:30:00+00:00,H2,H4,0.0
2019-01-03 01:30:00+00:00,H3,H1,0.0
2019-01-03 01:30:00+00:00,H3,H2,0.0
2019-01-03 01:30:00+00:00,H3,H3,0.0
2019-01-03 01:30:00+00:00,H3,H4,0.0
2019-01-03 01:30:00+00:00,H4,H1,0.0
2019-01-03 01:30:00+00:00,H4,H2,0.0
2019-01-03 01:30:00+00:00,H4,H3,0.0
2019-01-03 01:30:00+00:00,H4,H4,0.0
2019-01-03 02:00:00+00:00,H1,H1,0.0
2019-01-03 02:00:00+00:00,H1,H2,0.0
2019-01-03 02:00:00+00:00,H1,H3,0.0
2019-01-03 02:00:00+00:00,H1,H4,0.0
2019-01-03 02:00:00+00:00,H2,H1,0.0
2019-01-03 02:00:00+00:00,H2,H2,0.0
2019-01-03 02:00:00+00:00,H2,H3,0.0
2019-01-03 02:00:00+00:00,H2,H4,0.0
2019-01-03 02:00:00+00:00,H3,H1,0.0
2019-01-03 02:00:00+00:00,H3,H2,0.0
2019-01-03 02:00:00+00:00,H3,H3,0.0
2019-01-03 02:00:00+00:00,H3,H4,0.0
2019-01-03 02:00:00+00:00,H4,H1,0.0
2019-01-03 02:00:00+00:00,H4,H2,0.0
2019-01-03 02:00:00+00:00,H4,H3,0.0
2019-01-03 02:00:00+00:00,H4,H4,0.0
2019-01-03 02:30:00+00:00,H1,H1,0.0
2019-01-03 02:30:00+00:00,H1,H2,0.0
2019-01-03 02:30:00+00:00,H1,H3,0.0
2019-01-03 02:30:00+00:00,H1,H4,0.0
2019-01-03 02:30:00+00:00,H2,H1,0.0
2019-01-03 02:30:00+00:00,H2,H2,0.0
2019-01-03 02:30:00+00:00,H2,H3,0.0
2019-01-03 02:30:00+00:00,H2,H4,0.0
2019-01-03 02:30:00+00:00,H3,H1,0.0
2019-01-03 02:30:00+00:00,H3,H2,0.0
2019-01-03 02:30:00+00:00,H3,H3,0.0
2019-01-03 02:30:00+00:00,H3,H4,0.0
2019-01-03 02:30:00+00:00,H4,H1,0.0
2019-01-03 02:30:00+00:00,H4,H2,0.0
2019-01-03 02:30:00+00:00,H4,H3,0.0
2019-01-03 02:30:00+00:00,H4,H4,0.0
2019-01-03 03:00:00+00:00,H1,H1,0.0
2019-01-03 03:00:00+00:00,H1,H2,0.0
2019-01-03 03:00:00+00:00,H1,H3,0.0
2019-01-03 03:00:00+00:00,H1,H4,0.0
2019-01-03 03:00:00+00:00,H2,H1,0.0
2019-01-03 03:00:00+00:00,H2,H2,0.0
2019-01-03 03:00:00+00:00,H2,H3,0.0
2019-01-03 03:00:00+00:00,H2,H4,0.0
2019-01-03 03:00:00+00:00,H3,H1,0.0
2019-01-03 03:00:00+00:00,H3,H2,0.0
2019-01-03 03:00:00+00:00,H3,H3,0.0
2019-01-03 03:00:00+00:00,H3,H4,0.0
2019-01-03 03:00:00+00:00,H4,H1,0.0
2019-01-03 03:00:00+00:00,H4,H2,0.0
2019-01-03 03:00:00+00:00,H4,H3,0.0
2019-01-03 03:00:00+00:00,H4,H4,0.0
2019-01-03 03:30:00+00:00,H1,H1,0.0
2019-01-03 03:30:00+00:00,H1,H2,0.0
2019-01-03 03:30:00+00:00,H1,H3,0.0
2019-01-03 03:30:00+00:00,H1,H4,0.0
2019-01-03 03:30:00+00:00,H2,H1,0.0
2019-01-03 03:30:00+00:00,H2,H2,0.0
2019-01-03 03:30:00+00:00,H2,H3,0.0
2019-01-03 03:30:00+00:00,H2,H4,0.0
2019-01-03 03:30:00+00:00,H3,H1,0.0
2019-01-03 03:30:00+00:00,H3,H2,0.0
2019-01-03 03:30:00+00:00,H3,H3,0.0
2019-01-03 03:30:00+00:00,H3,H4,0.0
2019-01-03 03:30:00+00:00,H4,H1,0.0
2019-01-03 03:30:00+00:00,H4,H2,0.0
2019-01-03 03:30:00+00:00,H4,H3,0.0
2019-01-03 03:30:00+00:00,H4,H4,0.0
2019-01-03 04:00:00+00:00,H1,H1,0.0
2019-01-03 04:00:00+00:00,H1,H2,0.0
2019-01-03 04:00:00+00:00,H1,H3,0.0
2019-01-03 04:00:00+00:00,H1,H4,0.0
2019-01-03 04:00:00+00:00,H2,H1,0.0
2019-01-03 04:00:00+00:00,H2,H2,0.0
2019-01-03 04:00:00+00:00,H2,H3,0.0
2019-01-03 04:00:00+00:00,H2,H4,0.0
2019-01-03 04:00:00+00:00,H3,H1,0.0
2019-01-03 04:00:00+00:00,H3,H2,0.0
2019-01-03 04:00:00+00:00,H3,H3,0.0
2019-01-03 04:00:00+00:00,H3,H4,0.0
2019-01-03 04:00:00+00:00,H4,H1,0.0
2019-01-03 04:00:00+00:00,H4,H2,0.0
2019-01-03 04:00:00+00:00,H4,H3,0.0
2019-01-03 04:00:00+00:00,H4,H4,0.0
2019-01-03 04:30:00+00:00,H1,H1,0.0
2019-01-03 04:30:00+00:00,H1,H2,0.0
2019-01-03 04:30:00+00:00,H1,H3,0.0
2019-01-03 04:30:00+00:00,H1,H4,0.0
2019-01-03 04:30:00+00:00,H2,H1,0.0
2019-01-03 04:30:00+00:00,H2,H2,0.0
2019-01-03 04:30:00+00:00,H2,H3,0.0
2019-01-03 04:30:00+00:00,H2,H4,0.0
2019-01-03 04:30:00+00:00,H3,H1,0.0
2019-01-03 04:30:00+00:00,H3,H2,0.0
2019-01-03 04:30:00+00:00,H3,H3,0.0
2019-01-03 04:30:00+00:00,H3,H4,0.0
2019-01-03 04:30:00+00:00,H4,H1,0.0
2019-01-03 04:30:00+00:00,H4,H2,0.0
2019-01-03 04:30:00+00:00,H4,H3,0.0
2019-01-03 04:30:00+00:00,H4,H4,0.0
2019-01-03 05:00:00+00:00,H1,H1,0.0
2019-01-03 05:00:00+00:00,H1,H2,0.0
2019-01-03 05:00:00+00:00,H1,H3,0.0
2019-01-03 05:00:00+00:00,H1,H4,0.0
2019-01-03 05:00:00+00:00,H2,H1,0.0
2019-01-03 05:00:00+00:00,H2,H2,0.0
2019-01-03 05:00:00+00:00,H2,H3,0.0
2019-01-03 05:00:00+00:00,H2,H4,0.0
2019-01-03 05:00:00+00:00,H3,H1,0.0
2019-01-03 05:00:00+00:00,H3,H2,0.0
2019-01-03 05:00:00+00:00,H3,H3,0.0
2019-01-03 05:00:00+00:00,H3,H4,0.0
2019-01-03 05:00:00+00:00,H4,H1,0.0
2019-01-03 05:00:00+00:00,H4,H2,0.0
2019-01-03 05:00:00+00:00,H4,H3,0.0
2019-01-03 05:00:00+00:00,H4,H4,0.0
2019-01-03 05:30:00+00:00,H1,H1,0.0
2019-01-03 05:30:00+00:00,H1,H2,0.0
2019-01-03 05:30:00+00:00,H1,H3,0.0
2019-01-03 05:30:00+00:00,H1,H4,0.0
2019-01-03 05:30:00+00:00,H2,H1,0.0
2019-01-03 05:30:00+00:00,H2,H2,0.0
2019-01-03 05:30:00+00:00,H2,H3,0.0
2019-01-03 05:30:00+00:00,H2,H4,0.0
2019-01-03 05:30:00+00:00,H3,H1,0.0
2019-01-03 05:30:00+00:00,H3,H2,0.0
2019-01-03 05:30:00+00:00,H3,H3,0.0
2019-01-03 05:30:00+00:00,H3,H4,0.0
2019-01-03 05:30:00+00:00,H4,H1,0.0
2019-01-03 05:30:00+00:00,H4,H2,0.0
2019-01-03 05:30:00+00:00,H4,H3,0.0
2019-01-03 05:30:00+00:00,H4,H4,0.0
2019-01-03 06:00:00+00:00,H1,H1,0.0
2019-01-03 06:00:00+00:00,H1,H2,0.0
2019-01-03 06:00:00+00:00,H1,H3,0.0
2019-01-03 06:00:00+00:00,H1,H4,0.0
2019-01-03 06:00:00+00:00,H2,H1,0.0
2019-01-03 06:00:00+00:00,H2,H2,0.0
2019-01-03 06:00:00+00:00,H2,H3,0.0
2019-01-03 06:00:00+00:00,H2,H4,0.0
2019-01-03 06:00:00+00:00,H3,H1,0.0
2019-01-03 06:00:00+00:00,H3,H2,0.0
2019-01-03 06:00:00+00:00,H3,H3,0.0
2019-01-03 06:00:00+00:00,H3,H4,0.0
2019-01-03 06:00:00+00:00,H4,H1,0.0
2019-01-03 06:00:00+00:00,H4,H2,0.0
2019-01-03 06:00:00+00:00,H4,H3,0.0
2019-01-03 06:00:00+00:00,H4,H4,0.0
2019-01-03 06:30:00+00:00,H1,H1,0.0
2019-01-03 06:30:00+00:00,H1,H2,0.0
2019-01-03 06:30:00+00:00,H1,H3,0.0867335520338154
2019-01-03 06:30:00+00:00,H1,H4,0.0
2019-01-03 06:30:00+00:00,H2,H1,0.0
2019-01-03 06:30:00+00:00,H2,H2,0.0
2019-01-03 06:30:00+00:00,H2,H3,0.196566817373827
2019-01-03 06:30:00+00:00,H2,H4,0.11038961038961
2019-01-03 06:30:00+00:00,H3,H1,0.0
2019-01-03 06:30:00+00:00,H3,H2,0.0
2019-01-03 06:30:00+00:00,H3,H3,0.0
2019-01-03 06:30:00+00:00,H3,H4,0.0
2019-01-03 06:30:00+00:00,H4,H1,0.0
2019-01-03 06:30:00+00:00,H4,H2,0.0
2019-01-03 06:30:00+00:00,H4,H3,0.0
2019-01-03 06:30:00+00:00,H4,H4,0.0
2019-01-03 07:00:00+00:00,H1,H1,0.0
2019-01-03 07:00:00+00:00,H1,H2,0.0
2019-01-03 07:00:00+00:00,H1,H3,0.0
2019-01-03 07:00:00+00:00,H1,H4,0.0
2019-01-03 07:00:00+00:00,H2,H1,0.0
2019-01-03 07:00:00+00:00,H2,H2,0.0
2019-01-03 07:00:00+00:00,H2,H3,0.0
2019-01-03 07:00:00+00:00,H2,H4,0.0
2019-01-03 07:00:00+00:00,H3,H1,0.0
2019-01-03 07:00:00+00:00,H3,H2,0.0
2019-01-03 07:00:00+00:00,H3,H3,0.0
2019-01-03 07:00:00+00:00,H3,H4,0.0
2019-01-03 07:00:00+00:00,H4,H1,0.0
2019-01-03 07:00:00+00:00,H4,H2,0.0
2019-01-03 07:00:00+00:00,H4,H3,0.0
2019-01-03 07:00:00+00:00,H4,H4,0.0
2019-01-03 07:30:00+00:00,H1,H1,0.0
2019-01-03 07:30:00+00:00,H1,H2,0.0
2019-01-03 07:30:00+00:00,H1,H3,0.0
2019-01-03 07:30:00+00:00,H1,H4,0.0
2019-01-03 07:30:00+00:00,H2,H1,0.0
2019-01-03 07:30:00+00:00,H2,H2,0.0
2019-01-03 07:30:00+00:00,H2,H3,0.0
2019-01-03 07:30:00+00:00,H2,H4,0.0
2019-01-03 07:30:00+00:00,H3,H1,0.0
2019-01-03 07:30:00+00:00,H3,H2,0.0
2019-01-03 07:30:00+00:00,H3,H3,0.0
2019-01-03 07:30:00+00:00,H3,H4,0.0
2019-01-03 07:30:00+00:00,H4,H1,0.0
2019-01-03 07:30:00+00:00,H4,H2,0.0
2019-01-03 07:30:00+00:00,H4,H3,0.0
2019-01-03 07:30:00+00:00,H4,H4,0.0
2019-01-03 08:00:00+00:00,H1,H1,0.0
2019-01-03 08:00:00+00:00,H1,H2,0.0
2019-01-03 08:00:00+00:00,H1,H3,0.0
2019-01-03 08:00:00+00:00,H1,H4,0.0
2019-01-03 08:00:00+00:00,H2,H1,0.0
2019-01-03 08:00:00+00:00,H2,H2,0.0
2019-01-03 08:00:00+00:00,H2,H3,0.0
2019-01-03 08:00:00+00:00,H2,H4,0.0
2019-01-03 08:00:00+00:00,H3,H1,0.0
2019-01-03 08:00:00+00:00,H3,H2,0.0
2019-01-03 08:00:00+00:00,H3,H3,0.0
2019-01-03 08:00:00+00:00,H3,H4,0.0
2019-01-03 08:00:00+00:00,H4,H1,0.0
2019-01-03 08:00:00+00:00,H4,H2,0.0
2019-01-03 08:00:00+00:00,H4,H3,0.0
2019-01-03 08:00:00+00:00,H4,H4,0.0
2019-01-03 08:30:00+00:00,H1,H1,0.0
2019-01-03 08:30:00+00:00,H1,H2,0.0
2019-01-03 08:30:00+00:00,H1,H3,0.412766916239428
2019-01-03 08:30:00+00:00,H1,H4,0.0
2019-01-03 08:30:00+00:00,H2,H1,0.0
2019-01-03 08:30:00+00:00,H2,H2,0.0
2019-01-03 08:30:00+00:00,H2,H3,0.153550466022978
2019-01-03 08:30:00+00:00,H2,H4,0.20021645021645
2019-01-03 08:30:00+00:00,H3,H1,0.0
2019-01-03 08:30:00+00:00,H3,H2,0.0
2019-01-03 08:30:00+00:00,H3,H3,0.0
2019-01-03 08:30:00+00:00,H3,H4,0.0
